gvkey,fyear,act,at,che,dd1,dltt,dpc,lct,ppent,sale,seq
15508,2012,21197,79369,9094,2604,15150,2289,9722,45089,28761,37657
15508,2013,16159,71165,7704,2106,15740,2638,8351,41505,29342,31671
15508,2014,14308,66010,6748,1617,16917,2591,6727,38475,27073,26417
15508,2015,13797,52013,6895,1634,16318,2381,5856,29621,20455,16569
15508,2016,12449,50149,6051,1799,11363,2138,6525,28719,21378,19016
15508,2017,14733,54561,7800,1324,10620,2508,7392,30643,26243,22972
15508,2018,13312,52196,6567,581,8371,2710,6836,30898,27610,23598
15520,2009,2435.8,2924.2,316.2,0,280,108.9,621.3,396.9,3290.7,1797.6
15520,2010,2542.3,3089.8,302.1,0,0,97.8,711,351.5,3437.4,1939
15520,2011,3016.3,3611.4,486.8,0,0,92.4,867.2,383.4,3749.2,2279.1
15520,2012,3032.9,3715.8,301,0,0,99.4,868.7,430.4,3983.4,2329.9
15520,2013,3257.6,4029.2,247.6,0,0,110.2,900.7,487.6,4209.2,2563.1
15520,2014,4407.3,6327.6,193.6,25.9,1363.8,157.1,1338.3,665.9,5736.3,2810.4
15520,2015,4589.9,6474.4,137.7,35.1,1328.7,178.9,1152.9,727.6,6550.2,3060.7
15520,2016,4642.6,6597.8,98.7,76.9,1317.9,191.6,1203.7,822.9,6408.4,3102.1
15520,2017,3446.1,5839.6,225.1,29.8,688.2,207.1,1037.2,877.9,6253,3113.4
15520,2018,2855.8,4420.1,195.4,38.7,649.6,185.6,1033,800.5,6247.1,1816.9
15521,2009,6174.767,13717.334,1415.819,67.269,2500.329,552.441,3782.319,2164.533,24275.451,6771.886
15521,2010,6468.167,13911.667,1461.257,587.356,2014.407,498.863,4293.593,2147.771,24545.113,6943.71
15521,2011,6290.82,13430.622,1264.149,439.143,1599.037,482.056,4074.278,2080.361,25022.192,7015.151
15521,2012,6200.437,12280.005,1334.302,987.161,1001.943,487.313,4418.625,1963.175,24380.51,6128.153
15521,2013,5239.558,11174.876,492.532,103.982,1000.205,458.218,3368.45,1870.719,23114.263,6132.263
15521,2014,5176.423,10313.728,627.174,91.718,1023.997,466.872,3290.571,1704.932,22492.36,5305.059
15521,2015,5112,10172,825,17,1018,455,3264,1586,21059,5376
15521,2016,5231,8271,1137,519,529,436,3650,1147,18247,3688
15533,2009,441.897,1494.805,62.969,1.443,161.616,64.112,157.384,865.261,412.901,682.769
15533,2010,580.309,1617.512,108.693,71.4,237.45,80.903,243.214,838.826,623.963,734.66
15533,2011,608.347,1630.936,78.116,24.938,270.485,91.639,169.395,803.927,702.043,791.058
15533,2012,971.935,1710.456,104.313,50.38,4.799,80.266,610.424,727.489,345.411,830.489
15533,2013,713.666,2304.65,224.778,0.794,3.504,140.061,141.532,1469.557,751.942,1304.528
15533,2014,972.363,2427.358,457.934,11.308,33.985,194.016,219.986,1393.918,915.753,1363.672
15533,2015,769.296,2164.83,320.038,21.849,11.922,191.447,190.775,1305.143,720.568,1280.527
15533,2016,609.826,2003.876,136.168,10.556,0,210.286,175.324,1295.584,570.855,1218.869
15539,2013,1.252,1.285,1.212,0,0,0.098,34.829,0.033,0.478,-33.768
15539,2014,101.329,109.967,95.856,0,0,0.196,3.741,0.049,4.342,95.224
15539,2015,142.417,145.918,133.745,0,19.565,0.714,20.502,0.779,0,101.24
15539,2016,132.1,135.732,128.855,0,38.974,2.303,20.412,1.188,0.029,71.592
15539,2017,160.486,163.698,151.885,0,59.186,1.268,16.789,1.711,12.616,82.478
15539,2018,255.243,300.192,250.617,0,228.959,0.633,17.709,1.173,17.117,47.578
15543,2013,2.208,3.908,1.715,0,0,0.281,0.813,0.028,3.413,3.095
15543,2014,5.948,28.215,1.843,1.35,7.713,0.271,10.344,0.028,5.12,5.752
15543,2015,8.493,28.527,1.091,2.455,8.034,1.665,16.617,0.044,30.294,3.876
15543,2016,9.799,26.899,1.049,3.419,0,1.464,18.075,0.055,35.763,8.824
15543,2017,6.135,23.606,1.017,0,1.711,1.612,5.011,0.155,23.349,16.884
15543,2018,5.468,23.118,2.785,0,0,1.794,9.017,0.192,9.881,14.101
15623,2013,0.584,2.135,0.41,0,0,0.216,2.542,1.124,0,-0.407
15623,2014,0.345,6.467,0.023,0,0,0.254,2.473,1.053,0.052,3.994
15623,2015,16.213,29.709,13.222,0,0,1.939,1.037,13.373,0.002,28.672
15637,2010,42.2,4007.2,21.2,525.4,1066.4,2.5,595.9,0,427.4,644.1
15637,2011,60.2,4698.1,36.3,232.1,1748.2,2.1,339,0,446.7,718.8
15637,2012,73.4,5163.6,41.8,616.4,1396.6,2.3,731.4,0,515.1,838.1
15637,2013,218.6,5608.8,194.8,125.8,2229.1,3.4,287.4,0,522.8,854.7
15637,2014,141,5943.4,58.9,281.3,2368.4,3.1,478.7,0,518.3,856.7
15637,2015,88.7,6356.5,57.6,278.4,2560.1,3.3,463.4,0,516.9,923.8
15637,2016,75.9,6157.2,52.2,74.4,2753.6,3,241.2,0,522.5,879
15646,2012,0.145,0.822,0.128,0,0,0.004,0.248,0.674,0.021,0.566
15646,2013,0.086,1.547,0.043,0.417,0.602,0.014,0.689,1.412,0.017,0.247
15646,2014,0.752,4.615,0.184,4.552,0.078,0.341,5.823,3.789,1.866,-1.448
15646,2015,0.256,0.872,0.055,5.575,0.13,0.507,8.959,0.554,0.919,-8.313
15704,2010,3659,35531,864,645,6873,1574,5011,1567,13070,19322
15704,2011,3914,32476,422,434,7160,1709,4604,1509,13807,16405
15704,2012,4151,32572,1301,1008,6223,1748,4995,1423,13278,17145
15704,2013,3900,32439,1316,596,7470,1830,4761,1291,12702,16036
15704,2014,3646,30597,1018,534,7576,1822,4597,1182,12607,14178
15704,2015,3540,29095,926,518,6829,1680,5390,1067,12209,12613
15704,2016,4634,27852,2368,1111,6278,1552,4562,961,11166,12773
15704,2017,2977,26480,874,7,5382,1463,4796,921,11333,13077
15704,2018,4529,17047,2706,3,3213,619,2462,473,5501,9226
15708,2010,3993.7,8308.1,2740.3,670.6,1534.2,285.5,1528.4,800.6,4919.4,4757.7
15708,2011,4048.3,8508.6,2586,83.9,1515.4,263.1,955,807,5419.1,5309.6
15708,2012,4458.8,9179.3,2962.4,48.8,1512.4,258.5,1095.2,852.9,5806.1,5837.1
15708,2013,5319.7,10574.3,3649.1,55.6,2098.3,257.2,1244.3,923.2,6300.4,6463.2
15708,2014,6871.2,12415.7,4966.4,72.1,2085.3,250.9,1557.3,1006.3,7237.9,7753
15709,2010,410,4251,261,260,2426,96,375,3565,1190,1374
15709,2011,454,4259,254,700,2073,96,815,3528,1167,1263
15709,2012,508,4384,356,248,2598,114,472,3590,1339,1223
15709,2013,633,5695,433,0,3197,119,588,4609,1340,1832
15709,2014,310,5187,92,439,2759,138,657,4430,1476,1671
15709,2015,230,4990,88,0,2759,133,670,4313,1445,1478
15715,2012,0.041,0.065,0.024,0,0,0.004,0.575,0.02,1.495,-0.517
15715,2013,0.081,0.108,0.064,0,0,0.007,0.661,0.019,2.508,-0.556
15715,2014,1.569,1.922,0.285,0,0,0.093,1.839,0.322,3.966,0.083
15715,2015,2.472,4.658,0.45,0,0,0.4,0.85,0.307,13.287,3.808
15715,2016,2.63,11.37,0.356,0,0,1.047,0.9,0.257,13.574,10.47
15715,2017,3.136,11.838,0.19,0,0,0.13,1.134,0.267,16.069,10.704
15715,2018,2.234,6.998,0.108,0,0,0.077,1.048,0.124,12.143,5.95
15800,2010,0.362,5.856,0.349,0,1.639,0.01,0.802,5.476,0,3.415
15803,2010,268.647,387.783,209.478,0,0,1.202,13.152,3.035,44.697,372.944
15803,2011,261.139,344.544,205.597,0,0,1.433,13.807,4.731,42.228,329.005
15803,2012,363.039,401.218,314.884,0,0,1.254,11.025,2.655,0,388.318
15803,2013,161.824,163.867,118.521,0,0,0.964,4.237,1.866,0,157.784
15803,2014,157.371,160.371,155.908,0,0,0.891,3.471,1,0,156.512
15803,2015,142.736,145.166,141.824,0,0,0.576,3.483,0.43,0,141.341
15803,2016,166.136,480.782,109.317,0,225.584,2.398,118.799,4.159,13.574,135.787
15803,2017,104.943,369.322,55.683,0,258.538,27.102,64.234,2.92,136.138,14.938
15803,2018,102.543,341.715,45.154,274.815,0,29.951,410.388,1.585,130.432,-88.86
15824,2010,8.859,16.686,2.608,4.485,0,0.08,7.238,0,3.266,9.448
15824,2011,11.833,47.147,6.672,3.091,0,0.047,4.207,0.019,17.238,42.94
15824,2012,12.95,61.31,4.314,10.883,0,0.416,15.298,0.052,14.128,46.012
15824,2013,7.324,49.995,3.213,0,0,0.472,10.498,0.032,8.692,39.497
15824,2014,7.575,31.87,3.633,0,2.58,0.566,11.458,0.15,14.186,13.477
15824,2015,4.264,18.802,2.777,0,2.5,0.575,9.356,0.11,17.431,3.394
15824,2016,4.433,15.144,2.53,0,0.348,0.316,8.57,0.156,23.781,3.494
15824,2017,3.02,13.45,2.109,0.356,0.786,0.313,8.664,0.145,20.129,3.488
15824,2018,7.68,20.631,4.268,1.178,0.438,0.319,10.171,0.175,23.664,7.6
15841,2013,9.312,415.093,5.294,35.175,214.605,13.762,48.974,380.605,59.366,150.262
15841,2014,5.086,615.126,2.381,67.792,313.577,21.508,97.795,609.776,102.63,203.577
15855,2009,4351,11232,3044,0,1871,733,3771,949,5985,4548
15855,2010,4486,12719,2958,596,1987,647,4893,1050,6190,4528
15855,2011,4633,13020,3211,0,2039,656,4505,1100,6730,5094
15855,2012,6315,14379,4747,997,2094,698,5562,1122,6906,5421
15855,2013,5652,13539,4084,0,2095,498,4306,1116,6701,5797
15855,2014,5422,13233,3891,350,1746,443,4453,1205,6508,5935
15855,2015,6959,11767,6025,0,2207,304,4033,957,3600,3676
15855,2016,5324,18174,4256,1310,6876,530,4622,937,4019,3487
15855,2017,3493,15759,2162,0,5026,640,3170,778,4834,5023
15855,2018,3186,15938,2043,491,3961,615,3766,790,4731,5738
16004,2013,10.383,28.18,1.853,4.863,4.685,0.427,21.227,10.838,455.861,-0.222
16004,2014,11.162,33.435,1.02,4.941,9.672,0.894,27.045,14.268,490.605,-4.447
16004,2015,1.961,40.256,1.14,9.952,18.143,0.019,13.117,36.411,0,8.045
16004,2016,1.185,40.988,0.008,10.055,12.349,1.592,15.208,36.736,0.269,11.112
16004,2017,0.892,36.231,0.069,1.45,1.534,1.459,6.212,32.537,0,27.556
16004,2018,5.491,51.146,3.453,1.682,1.11,0.067,5.98,42.247,0,43.07
16005,2010,20.987,40.384,18.248,0,0,1.915,5.151,14.595,0,34.313
16005,2011,272.809,628.297,265.826,4.273,118.471,1.356,89.503,268.606,0,232.137
16005,2012,352.498,722.784,339.389,4.685,6.553,1.863,24.849,275.792,0,566.134
16005,2013,240.111,287.576,224.053,0,19.892,4.206,38.364,42.373,0,316.471
16005,2014,182.248,253.077,166.206,0,21.133,5.723,27.071,57.799,0,323.61
16005,2015,439.037,1022.578,294.975,0,26.021,5.465,15.651,84.326,0,1096.998
16005,2016,379.907,1002.23,287.749,0,26.875,4.217,17.011,132.727,0,1087.175
16005,2017,205.528,1271.311,189.982,0,31.548,4.397,26.191,458.87,0,1279.719
16005,2018,589.32,1884.788,575.972,0,33.793,4.256,29.791,556.253,0,1896.74
16006,2013,7.14,24.857,4.951,0,4.595,0,1.135,17.717,0,19.127
16006,2014,15.521,38.866,14.41,2.29,7.047,0,3.613,22.694,0,26.946
16006,2015,7.857,38.114,7.22,1.486,8.206,0,3.398,29.164,0,24.51
16006,2016,1.71,34.235,1.347,5.928,4.14,0,6.466,31.892,0,21.319
16006,2017,15.929,53.428,15.454,0,7.806,0,1.547,36.62,0,41.566
16006,2018,41.711,98.96,40.473,3.625,0,0,9.925,51.783,0,86.526
16009,2012,143.511,166.563,36.515,3.548,121.26,5.241,64.655,11.339,526.942,-41.844
16009,2013,176.316,224.229,1.354,30.912,229.272,13.229,93.1,31.494,643.163,-121.096
16009,2014,203.671,270.723,1.751,1.333,156.713,15.647,117.225,54.317,660.003,-31.332
16009,2015,233.059,303.024,2.109,9.033,147.679,12.386,128.271,62.432,729.912,-2.059
16009,2016,255.924,346.248,1.911,0.983,133.721,15.096,147.219,83.109,779.956,30.001
16009,2017,280.755,379.661,1.769,0.99,132.349,18.414,155.551,94.035,809.671,49.798
16009,2018,293.57,388.897,1.547,7.915,27.717,20.293,240.666,92.084,849.129,78.66
16011,2010,17.773,24.056,12.68,0,0,0.805,38.333,3.867,19.445,-14.277
16011,2011,106.897,118.436,95.576,0,0,2.24,19.978,8.513,50.788,98.387
16011,2012,253.252,272.257,225.1,0,0,5.207,58.814,14.494,131.625,212.402
16011,2013,395.971,429.15,357.213,0,0,8.205,115.848,16.954,301.215,311.745
16011,2014,874.373,1106.082,771.944,0,394.543,12.996,175.766,37.75,592.845,498.044
16011,2015,560.357,1131.254,496.017,0,400.97,28.76,213.717,130.206,910.378,500.04
16011,2016,859.914,1409.447,767.862,398.742,0,39.538,675.565,120.805,1181.629,726.846
16011,2017,1556.872,2222.264,1497.332,0,1.005,36.754,483.5,156.31,1782.087,1630.905
16011,2018,2397.503,3746.535,2080.638,0.998,0,31.999,560.209,188.478,2291.936,2692.75
16015,2011,1.363,5.575,1.274,0.059,6.349,0.051,1.174,0.205,0.98,-1.948
16015,2012,0.702,5.262,0.486,0.072,0.686,0.823,1.302,0.157,1.146,-16.96
16015,2013,23.931,100.647,2.677,0.016,17.376,5.115,29.29,0.646,67.505,53.981
16015,2014,33.47,107.677,3.155,0.023,0.024,6.826,32.154,0.534,174.454,75.478
16015,2015,37.235,109.009,2.99,0.112,4.29,4.572,35.176,1.308,170.139,69.492
16015,2016,38.828,108.069,1.328,0.106,4.959,4.17,35.712,1.341,183.811,67.272
16015,2017,18.827,83.516,1.055,0.039,6.766,4.235,14.583,0.957,138.346,62.148
16015,2018,19.8,81.587,2.122,0.003,5.195,2.978,15.85,0.615,103.805,60.542
16026,2010,106,1893.2,5.2,132.6,644.7,61.1,187.4,1774,478.3,1034.7
16026,2011,96.1,2210.5,15.4,180.9,1149.6,62.3,253.4,2099.1,497.2,793
16026,2012,241.1,2402.1,19.4,225.5,966.7,81.2,419,2103,613.9,297.8
16026,2013,568.5,4072.6,89.7,108.3,2126.3,148.3,654.1,3448.3,1064.3,299
16026,2014,738.3,6346.5,242.7,116.9,3533.5,231.1,628,5141.1,1342.6,928.2
16026,2015,892,6841.1,319,239.6,3600.6,324.6,846.7,5547.3,1741.6,964.3
16026,2016,1214.2,6780.7,767.6,229.4,3371.2,348.3,665.4,5340.9,1600.3,1192.6
16026,2017,1213.7,6530.8,848.6,187.6,3180.2,361.9,545.5,5170.9,1128.4,1303.7
16026,2018,1109.5,6185.4,841.6,162.9,2896.2,337.8,432.6,5005.6,833.3,1329.7
16029,2012,5.539,90.672,0.453,0,0,6.393,35.904,85.133,16.309,47.369
16029,2013,5.261,108.557,0.379,0,16.612,18.802,30.761,103.296,31.799,52.947
16029,2014,11.032,115.465,0.117,0,17.282,24.874,18.635,104.433,39.608,67.235
16029,2015,7.483,122.251,0.029,0,17.996,11.112,45.891,114.768,22.706,42.157
16029,2016,5.503,96.614,0.061,0,18.758,11.183,36.525,91.111,20.731,25.026
16029,2017,5.029,82.635,0.006,19.574,0,8.738,49.682,77.606,19.688,14.873
16029,2018,2.202,71.938,0,0.413,22.152,7.213,30.445,68.571,15.147,-2.047
16039,2012,0,0,0,0,0,0,0.005,0,0.059,-0.005
16039,2013,0.014,0.014,0.014,0,0.176,0,0.008,0,0,-0.17
16039,2014,0.008,0.008,0.008,0.775,0,0,0.951,0,0.048,-0.943
16041,2012,5.685,5.791,5.589,0,0,0.017,0.286,0.106,0,5.491
16041,2013,2.986,3.067,2.856,0,0,0.025,0.184,0.081,0,2.883
16041,2014,4.059,4.117,3.948,0,0,0.023,0.541,0.058,0,3.576
16041,2015,1.396,1.432,1.292,0,0,0.022,0.154,0.036,0,1.278
16041,2016,1.777,1.793,1.745,0,0,0.021,0.119,0.016,0,1.674
16041,2017,4.093,4.098,3.92,0,0,0.01,0.419,0.005,0,3.679
16041,2018,1.238,1.243,1.031,0,0,0.001,1.124,0.005,0,0.119
16054,2012,0.03,0.03,0.03,0,0,0,0.051,0,0,-0.021
16054,2013,0.001,0.001,0.001,0,0,0,2.513,0,0,-2.512
16054,2014,0,0,0,0,0,0,0.238,0,0,-0.238
16054,2015,0,0,0,0,0,0,0.293,0,0,-0.293
16054,2016,0.001,0.001,0.001,0,0,0,1.109,0,0,-1.108
16058,2013,19.856,31.234,14.524,0,0,3.067,2.38,2.313,5.269,28.359
16058,2014,25.454,37.813,21.363,0,0,2.446,3.052,2.155,7.82,34.248
16058,2015,40.836,52.479,31.841,0,0,2.733,4.583,2.123,12.359,47.386
16058,2016,27.08,37.404,15.554,0,0,4.44,5.18,2.141,23.916,31.729
16058,2017,16.93,26.627,10.114,0,0,3.081,2.801,1.789,26.348,23.336
16058,2018,13.264,22.407,6.347,0,0,3.809,3.71,1.453,27.743,18.282
16069,2010,0.693,1.535,0.124,1.144,2.493,0.794,3.494,0.582,2.012,-4.642
16069,2011,0.31,0.681,0.179,0.2,1.011,0.563,1.262,0.371,2.177,-1.602
16069,2012,0.268,0.634,0.176,0.22,2.536,0.371,3.406,0.235,1.66,-5.313
16069,2013,0.222,0.327,0.196,1.601,1.089,0,5.443,0,1.049,-6.205
16069,2014,0.988,1.093,0.806,0.24,1.699,0.08,2.193,0,0.709,-2.743
16069,2015,0.009,0.009,0.008,0.194,1.694,0,2.833,0,0.354,-4.583
16069,2016,0.154,0.154,0.004,0,0,0,1.13,0,0.131,-0.976
16069,2017,2.494,4.651,1.49,0,0,0.003,6.413,0.019,17.917,-1.762
16101,2011,7354.155,19657.166,653.581,32,37,1272.194,5896.678,2144.2,17443.951,12223.713
16101,2012,15354,27008,7976,22,14630,1150,6776,2247,18380,3363
16101,2013,17848,29198,9895,18,14292,897,6879,2298,18790,4492
16101,2014,16088,27547,8374,4021,10565,786,11400,2485,19960,1742
16101,2015,16314,53050,8407,2025,29240,836,10894,2565,22859,3945
16101,2016,16187,66099,6423,25,36440,1189,9781,2604,25638,4636
16101,2017,21223,70786,9789,6015,30953,1501,16641,2803,28216,5097
16101,2018,16945,59352,8061,1609,35002,1765,17239,2883,32753,-8446
16123,2012,0.927,1.999,0.79,0,0,0,0.056,1.072,0,1.943
16123,2013,0.048,1.755,0.026,0,0,0,0.508,1.707,0,1.247
16123,2014,0.013,0.013,0.007,0,0,0,0.766,0,0,-0.753
16123,2015,0.177,0.177,0.17,0,0,0,0.043,0,0,0.134
16123,2016,0.098,0.098,0.069,0,0,0,0.041,0,0,0.057
16123,2017,0.024,0.024,0.019,0,0,0,0.048,0,0,-0.024
16130,2012,0,0.066,0,0.05,0,0.007,0.79,0.066,0,-0.724
16130,2013,0.037,1.445,0,0,0.178,0.012,0.541,0.121,0,0.726
16130,2014,0.062,0.189,0.046,0,0,0.014,0.631,0.103,0,-0.442
16130,2015,2.034,36.999,1.201,1.88,11.931,0.26,3.152,33.277,0,4.01
16136,2010,45.985,367.995,22.719,68.709,18.603,21.619,149.798,4.206,81.725,128.501
16136,2011,44.251,369.408,16.524,19.489,194.48,24.925,137.192,6.795,120.077,-77.079
16143,2012,0.004,0.004,0,0,0,0,0.008,0,0,-0.004
16143,2013,0.275,1.909,0.091,0,0,0,0.134,0,0.196,1.775
16143,2014,0.39,0.404,0.313,0,0,0.001,0.11,0.014,0.102,0.241
16143,2015,0.319,0.331,0.21,0,0,0.003,0.541,0.012,0.126,-0.258
16143,2016,0.709,0.828,0.535,0,0,0.017,0.713,0.008,0.467,0.115
16143,2017,0.074,0.154,0.012,0,0,0.013,1.167,0.005,0.438,-1.013
16188,2010,279.005,533.104,181.026,0,0,13.004,54.432,29.596,290.691,473.311
16188,2011,285.346,611.881,182.534,0,0,9.756,54.105,31.744,321.914,552.98
16188,2012,239.597,627.605,150.265,0,0,10.858,50.104,34.82,324.279,572.285
16188,2013,332.051,709.699,225.466,0,0,11.102,61.022,37.136,353.886,643.912
16188,2014,264.606,821.734,146.15,0,0,12.467,80.674,47.907,486.27,736.437
16188,2015,451.598,887.756,348.443,0,0,14.118,54.007,53.285,450.557,825.667
16188,2016,526.344,1038.604,420.835,0,0,15.069,65.773,53.992,520.753,962.599
16188,2017,630.108,1287.87,404.543,0,0,16.991,113.072,78.048,747.95,1095.353
16188,2018,780.326,1289.667,535.56,0,0,21.549,91.357,91.396,806.338,1135.263
16225,2010,44.625,2263.094,27.074,0,474,91.01,58.699,1753.762,663.274,369.837
16225,2011,256.448,2837.626,226.559,0,669.178,111.904,112.222,2052.224,823.265,528.873
16225,2012,466.225,3476.954,422.556,0,1168.278,117.261,158.207,2473.375,849.44,912.376
16225,2013,207.827,4281.044,113.085,0,1418.169,145.916,191.483,3383.255,1053.495,905.082
16225,2014,175.944,6752.34,67.213,1.15,2422.954,183.156,203.796,4384.371,1273.763,1260.195
16225,2015,289.028,6709.409,99.694,0,2707.357,244.163,199.309,4289.974,1561.372,1060.842
16225,2016,595.591,7736.097,359.072,0,3119.461,272.933,315.387,5049.932,1804.27,1048.143
16269,2011,25.099,26.096,24.469,0,0,0.499,2.149,0.534,41.882,21.954
16269,2012,47.308,52.162,43.762,0,0,0.172,5.734,0.611,41.706,43.929
16269,2013,104.713,116.973,101.48,0,0,0.221,4.526,1.121,32.053,110.468
16269,2014,107.975,155.415,90.764,0,0,0.352,4.746,1.803,47.741,148.856
16269,2015,170.641,246.013,145.205,0.069,0.529,0.639,6.704,5.886,160.88,236.32
16269,2016,232.156,281.277,210.084,0.073,0.458,1.661,7.889,8.004,88.268,270.095
16269,2017,237.819,326.637,223.669,0.079,0.379,2.137,20.982,8.049,102.814,302.438
16269,2018,380.389,414.227,308.73,0.086,0.293,2.518,16.025,8.374,206.625,395.307
16401,2009,184.855,267.61,107.348,0,0,7.888,41.89,18.674,220.989,218.601
16401,2010,319.47,496.621,202.353,0,0,8.145,52.054,34.563,369.571,438.379
16401,2011,351.587,544.462,181.874,0,0,9.972,72.985,66.978,426.843,465.857
16401,2012,444.534,651.347,171.637,0,0,13.562,93.079,100.623,809.786,548.174
16401,2013,475.333,724.744,295.267,0,0,14.883,82.523,103.65,714.338,637.358
16401,2014,451.913,1148.778,200.647,0.246,181.175,34.855,176.578,144.346,916.568,756.771
16401,2015,506.129,1181.883,229.375,0.234,160.907,58.06,128.124,162.656,1169.251,859.483
16401,2016,775.928,1413.47,450.979,0,60,63.433,144.075,168.139,1538.94,1151.692
16401,2017,613.674,1430.117,262.001,0,0,81.399,140.209,191.154,1532.186,1161.728
16401,2018,624.983,1352.64,286.355,0,0,79.826,115.54,186.185,1185.524,1140.24
16416,2010,26.922,29.79,1.891,1.539,8.49,1.139,22.504,2.487,75.489,-3.578
16416,2011,45.656,65.69,11.2,3.262,5.207,2.072,48.583,4.555,120.023,6.514
16416,2012,210.688,243.839,133.386,0,0,4.85,69.595,8.959,214.653,170.211
16416,2013,230.695,283.222,152.16,0,0,6.591,70.26,11.472,263.067,203.849
16416,2014,295.392,353.994,198.789,0,0,9.616,81.816,13.636,326.919,259.649
16416,2015,342.555,418.821,235.478,0,0,11.55,89.612,19.411,373.376,311.533
16423,2010,2649,20420,184,1922,5432,12,3330,13792,1274,9769
16423,2011,1401,25144,503,642,10085,10,1989,20670,1768,11019
16423,2012,1128,27479,465,1732,9967,15,3152,23580,2267,12095
16423,2013,1237,30891,855,2130,11747,19,3364,26825,2346,12773
16453,2009,86.02,180.233,22.806,0,0,4.435,17.033,19.18,140.69,152.665
16453,2010,122.502,219.662,56.083,0,0,5.329,17.797,22.34,173,188.645
16453,2011,143.941,251.6,68.645,0,0,6.173,19.979,29.933,184.375,218.839
16453,2012,168.447,290.558,85.369,0,0,7.411,17.719,34.345,207.892,258.221
16453,2013,188.746,345.301,76.496,0,0,9.18,24.967,41.949,247.636,306.361
16453,2014,231.195,392.181,114.164,0,0,10.649,25.456,44.473,283.224,350.974
16453,2015,250.001,451.715,107.796,0,0,12.54,28.598,54.683,321.492,404.198
16453,2016,292.961,528.409,143.635,0,0,14.691,36.002,61.748,361.765,471.614
16453,2017,375.789,618.009,210.81,0,0,17.058,38.688,73.069,402.399,560.175
16456,2010,288.492,1061.479,36.308,7.006,501.678,20.702,102.693,103.304,817.379,364.427
16456,2011,333.471,1128.5,42.896,8.065,499.968,34.303,91.742,104.772,918.539,429.663
16456,2012,358.652,1237.327,22.331,11.082,509.564,38.104,107.187,114.461,985.55,503.094
16456,2013,382.964,1271.66,9.86,15.998,452.261,39.974,115.879,126.798,1046.438,580.22
16456,2014,395.287,1302.305,15.514,26.852,502.132,41.592,210.838,112.35,1012.1,483.536
16456,2015,357.628,973.084,62.623,30.385,536.048,49.714,217.804,113.274,1067.172,165.246
16456,2016,252.281,755.104,9.412,30.944,441.706,49.808,197.267,100.467,1042.054,65.414
16456,2017,250.959,640.423,4.779,4.336,445.928,48.135,172.293,93.615,1040.769,-28.051
16456,2018,325.9,703.01,95.114,8.583,502.09,39.292,171.274,89.489,1048.76,-21.924
16459,2012,0.694,0.74,0.183,0,0,0.008,0.352,0.001,0.079,0.388
16459,2013,0.497,0.503,0.046,0,0,0.045,22.491,0,0.033,-21.988
16459,2014,0.381,0.383,0.016,0,0,0,2.363,0,0.157,-1.98
16466,2010,0.245,21.853,0.112,0,0,0.064,1.225,21.198,0,20.083
16466,2011,7.467,35.428,7.131,5.27,1.839,0.052,6.679,26.294,0,26.239
16466,2012,1.953,44.479,0.309,0.081,0.324,0.123,5.06,42.091,0,38.176
